city1,city2,dist,vol,avg_fare,largest_carrier,mkt_share,avg_fare_largest_carrier,lowest_fare_carrier,mkt_share_lowest_fare,avg_fare_lowest_carrier
BWI,VLD,689,5.98,$330.01,DL,100.0,$330.01,DL,100.0,$330.01
BWI,VPS,819,21.85,$325.50,DL,51.2,$312.73,DL,51.2,$312.73
BWI,XNA,985,30.22,$255.78,DL,46.0,$257.78,AA,21.9,$248.52
BWI,YUM,2158,4.35,$363.49,US,70.0,$376.76,US,70.0,$376.76
BZN,BUR,885,6.09,$337.53,DL,62.5,$337.36,DL,62.5,$337.36
BZN,BWI,1805,8.91,$413.02,DL,53.7,$463.96,UA,37.8,$364.01
BZN,DCA,1797,26.52,$330.97,DL,59.4,$318.83,F9,18.0,$266.57
BZN,EWR,1882,22.61,$481.11,UA,68.8,$486.86,DL,27.9,$479.02
BZN,FLL,2183,10.65,$405.40,DL,61.2,$448.00,UA,26.5,$369.28
BZN,HPN,1894,0.87,$324.50,DL,50.0,$318.86,UA,25.0,$229.50
BZN,IAD,1773,19.24,$325.24,UA,74.0,$323.53,UA,74.0,$323.53
BZN,IAH,1385,30.33,$290.32,UA,59.1,$295.65,DL,30.1,$280.10
BZN,ISP,1931,0.11,$296.00,,0.0,$0.00,,0.0,"$9,999.00"
BZN,JFK,1902,7.61,$510.04,DL,74.3,$526.21,DL,74.3,$526.21
BZN,LAX,902,46.96,$289.51,DL,58.8,$291.16,DL,58.8,$291.16
BZN,LGA,1894,34.35,$363.85,DL,35.4,$450.32,F9,26.3,$254.56
BZN,LGB,904,1.09,$462.50,DL,80.0,$476.38,AS,10.0,$410.81
BZN,MDW,1198,9.89,$264.31,F9,81.3,$222.10,F9,81.3,$222.10
BZN,MIA,2191,5.65,$435.36,DL,50.0,$477.94,UA,25.0,$365.99
BZN,OAK,796,26.52,$211.93,DL,75.0,$214.81,AS,23.0,$205.06
BZN,ONT,878,8.70,$287.20,DL,87.5,$290.26,DL,87.5,$290.26
BZN,ORD,1186,43.70,$424.52,UA,76.9,$436.67,DL,16.9,$393.87
BZN,SFO,807,48.04,$278.01,AS,40.7,$197.65,AS,40.7,$197.65
BZN,SJC,804,18.15,$236.63,DL,64.1,$234.89,AS,25.8,$211.69
BZN,SNA,908,17.61,$300.25,DL,63.0,$314.68,F9,11.7,$187.64
BZN,SWF,1864,0.43,$276.50,DL,100.0,$276.50,DL,100.0,$276.50
BZN,TPA,1987,16.63,$369.42,DL,51.6,$410.68,UA,39.2,$318.36
CAE,BUR,2124,1.09,$376.20,UA,60.0,$386.50,DL,10.0,$220.00
CAE,EWR,602,59.67,$210.30,US,42.3,$241.21,UA,39.2,$179.24
CAE,FLL,545,25.76,$275.46,DL,56.5,$248.12,DL,56.5,$248.12
CAE,HOU,883,3.80,$397.88,DL,85.7,$405.23,DL,85.7,$405.23
CAE,HPN,638,6.30,$247.42,US,70.7,$250.63,DL,25.9,$247.11
CAE,IAH,878,40.54,$333.71,UA,50.7,$345.48,US,34.3,$303.44
CAE,ISP,646,1.41,$290.69,US,100.0,$290.69,US,100.0,$290.69
CAE,JFK,614,13.26,$190.04,US,84.4,$181.13,US,84.4,$181.13
CAE,LAX,2130,51.20,$316.76,UA,39.5,$260.61,UA,39.5,$260.61
CAE,LGA,617,135.22,$213.82,DL,61.2,$228.00,US,34.6,$190.56
CAE,LGB,2117,0.43,$339.00,US,100.0,$339.00,US,100.0,$339.00
CAE,MDW,651,3.37,$362.92,DL,96.8,$366.27,DL,96.8,$366.27
CAE,MIA,563,12.72,$305.49,DL,47.0,$321.17,US,43.6,$278.86
CAE,OAK,2304,1.09,$528.80,DL,50.0,$651.20,US,50.0,$406.40
CAE,ONT,2083,6.74,$309.26,AA,46.8,$294.20,US,11.3,$264.58
CAE,ORD,667,88.26,$271.09,UA,65.3,$269.21,US,25.0,$258.26
CAE,SFO,2313,34.35,$338.75,UA,39.6,$264.72,UA,39.6,$264.72
CAE,SJC,2291,6.85,$301.38,DL,44.4,$273.15,UA,20.6,$260.37
CAE,SNA,2103,15.22,$339.26,DL,48.6,$379.83,UA,32.1,$293.06
CAE,SWF,647,3.59,$213.88,US,81.8,$198.61,US,81.8,$198.61
CAE,TPA,419,24.13,$295.69,DL,51.8,$297.08,US,47.8,$295.86
CAK,BNA,435,13.26,$188.08,DL,60.7,$173.40,WN,10.7,$154.77
CAK,BOI,1780,1.85,$271.06,WN,41.2,$213.43,WN,41.2,$213.43
CAK,BOS,549,240.43,$144.78,FL,87.6,$138.07,FL,87.6,$138.07
CAK,BTR,899,6.41,$253.05,DL,71.2,$257.88,US,27.1,$245.90
CAK,BTV,488,1.74,$253.06,US,62.5,$278.60,DL,37.5,$210.50
CAK,BUR,2063,2.07,$225.68,WN,94.7,$222.61,WN,94.7,$222.61
CAK,BWI,280,2.28,$207.66,DL,61.9,$200.83,DL,61.9,$200.83
CAK,BZN,1525,0.65,$339.83,DL,50.0,$349.71,UA,33.3,$301.00
CAK,CAE,481,7.28,$247.40,US,58.2,$252.53,DL,40.3,$239.96
CAK,CHA,454,7.07,$216.57,DL,73.9,$207.86,DL,73.9,$207.86
CAK,CHS,558,18.37,$222.51,US,48.5,$247.80,DL,46.2,$203.42
CAK,CID,537,1.52,$310.00,DL,64.3,$262.67,DL,64.3,$262.67
CAK,CLT,394,166.30,$208.89,US,79.6,$223.61,DL,18.8,$146.75
CAK,DAB,809,11.30,$201.78,DL,56.7,$193.61,DL,56.7,$193.61
CAK,DCA,274,44.35,$140.80,US,88.7,$141.17,DL,10.8,$138.48
CAK,DSM,638,6.09,$249.50,DL,44.6,$227.76,WN,14.3,$196.68
CAK,DTW,133,4.46,$234.99,DL,97.6,$235.45,DL,97.6,$235.45
CAK,ECP,768,0.33,$394.67,DL,100.0,$394.67,DL,100.0,$394.67
CAK,EWN,469,3.48,$200.12,US,87.5,$197.30,US,87.5,$197.30
CAK,EWR,382,4.02,$271.27,DL,56.8,$237.27,US,27.0,$225.06
CAK,EYW,1127,7.72,$279.44,DL,60.6,$262.30,DL,60.6,$262.30
CAK,FAR,870,0.54,$273.80,DL,60.0,$328.67,UA,40.0,$191.50
CAK,FAT,2068,0.65,$456.00,US,66.7,$508.50,DL,16.7,$95.00
CAK,FAY,432,3.91,$201.47,US,75.0,$201.22,US,75.0,$201.22
CAK,FLL,1026,69.13,$200.73,FL,43.4,$195.90,FL,43.4,$195.90
CAK,FSD,805,2.28,$380.24,UA,90.5,$360.47,UA,90.5,$360.47
CAK,GEG,1831,3.26,$351.77,WN,33.3,$203.40,WN,33.3,$203.40
CAK,GNV,775,4.13,$259.48,US,60.5,$241.23,US,60.5,$241.23
CAK,GPT,841,7.83,$245.61,DL,61.1,$226.57,DL,61.1,$226.57
CAK,GRB,420,4.35,$285.12,DL,72.5,$271.54,DL,72.5,$271.54
CAK,GSO,342,9.02,$267.19,US,84.3,$268.60,DL,12.1,$249.30
CAK,GSP,417,12.72,$233.63,US,67.5,$233.04,US,67.5,$233.04
CAK,HOU,1100,27.83,$214.90,DL,45.3,$208.61,FL,31.3,$194.93
CAK,HPN,405,1.85,$221.19,US,64.7,$182.45,US,64.7,$182.45
CAK,IAD,251,1.41,$207.34,DL,69.2,$124.00,DL,69.2,$124.00
CAK,IAH,1085,46.20,$218.39,DL,70.4,$188.93,DL,70.4,$188.93
CAK,ICT,885,5.00,$241.83,DL,80.4,$238.81,DL,80.4,$238.81
CAK,ILM,498,7.39,$225.10,US,80.9,$225.48,DL,17.7,$218.67
CAK,IND,269,4.13,$203.08,DL,57.9,$214.21,UA,39.5,$184.31
CAK,ISP,437,2.17,$187.68,US,100.0,$187.68,US,100.0,$187.68
CAK,JAN,762,5.00,$281.02,DL,56.5,$273.68,DL,56.5,$273.68
CAK,JAX,719,44.02,$213.19,US,39.0,$219.63,FL,25.4,$201.64
CAK,JFK,402,2.93,$187.77,US,55.6,$200.37,DL,40.7,$178.92
CAK,LAS,1846,115.43,$193.96,WN,27.8,$185.77,FL,26.8,$174.03
CAK,LAX,2073,54.13,$254.58,US,27.7,$303.66,WN,16.1,$207.28
CAK,LFT,946,1.30,$402.17,DL,75.0,$359.44,DL,75.0,$359.44
CAK,LGA,397,345.33,$137.18,FL,95.5,$134.19,FL,95.5,$134.19
CAK,LGB,2063,0.33,$456.67,US,66.7,$565.50,DL,33.3,$239.00
CAK,LIT,727,7.61,$296.34,DL,58.6,$298.44,US,38.6,$293.83
CAK,MCI,711,22.39,$207.49,DL,61.2,$193.03,DL,61.2,$193.03
CAK,MCO,861,424.78,$152.88,FL,89.4,$148.38,FL,89.4,$148.38
CAK,MDW,333,49.89,$122.59,WN,95.4,$119.77,WN,95.4,$119.77
CAK,MEM,617,19.02,$258.76,DL,54.9,$265.07,FL,13.7,$191.02
CAK,MHT,534,4.78,$221.75,US,56.8,$194.09,US,56.8,$194.09
CAK,MIA,1044,23.26,$232.75,US,56.5,$244.92,DL,39.7,$215.32
CAK,MKE,361,15.43,$190.58,DL,73.2,$180.95,DL,73.2,$180.95
CAK,MLB,884,8.48,$189.77,DL,87.2,$187.11,DL,87.2,$187.11
CAK,MLI,474,4.46,$225.83,DL,78.1,$225.73,DL,78.1,$225.73
CAK,MSN,434,12.28,$236.75,DL,68.1,$238.67,DL,68.1,$238.67
CAK,MSP,657,31.63,$245.05,DL,59.8,$239.28,DL,59.8,$239.28
CAK,MSY,901,43.15,$199.72,DL,51.9,$195.40,FL,22.4,$172.06
CAK,MYR,518,11.20,$240.55,US,87.4,$240.39,US,87.4,$240.39
CAK,OAJ,469,5.43,$229.61,US,82.0,$221.08,US,82.0,$221.08
CAK,OAK,2176,4.13,$308.08,WN,94.7,$302.42,WN,94.7,$302.42
CAK,OKC,957,18.04,$304.72,DL,59.0,$310.30,WN,13.3,$251.44
CAK,OMA,754,9.46,$232.26,UA,36.8,$241.01,DL,25.3,$194.69
CAK,ONT,2027,9.24,$259.27,WN,76.5,$229.33,WN,76.5,$229.33
CAK,ORD,343,85.98,$179.67,UA,92.3,$180.87,UA,92.3,$180.87
CAK,ORF,396,7.72,$251.37,US,90.1,$253.64,US,90.1,$253.64
CAK,PBI,984,34.67,$229.18,DL,40.8,$244.28,FL,19.1,$188.00
CAK,PDX,2078,13.48,$280.35,WN,45.2,$226.29,WN,45.2,$226.29
CAK,PHF,373,1.85,$234.00,US,94.1,$236.71,US,94.1,$236.71
CAK,PHL,335,76.09,$234.28,US,90.7,$239.62,US,90.7,$239.62
CAK,PIA,433,1.30,$199.87,DL,83.3,$200.64,UA,16.7,$196.00
CAK,PNS,789,18.80,$214.27,DL,57.2,$213.34,FL,24.3,$188.12
CAK,PSP,1976,0.65,$378.30,US,50.0,$387.74,US,50.0,$387.74
CAK,PVD,524,9.13,$197.87,US,70.2,$206.91,DL,14.3,$172.33
CAK,PWM,600,4.35,$209.36,US,62.5,$213.37,DL,27.5,$196.34
CAK,RDU,376,24.89,$218.29,US,72.9,$218.68,US,72.9,$218.68
CAK,RIC,323,6.96,$218.66,US,84.4,$216.82,US,84.4,$216.82
CAK,RNO,2014,3.26,$301.43,WN,63.3,$279.26,DL,13.3,$248.50
CAK,RSW,991,271.96,$185.44,FL,83.6,$185.22,FL,83.6,$185.22
CAK,SAN,2045,31.52,$254.70,DL,31.4,$252.56,WN,31.0,$221.21
CAK,SAT,1238,31.74,$239.13,DL,45.9,$238.92,FL,29.1,$205.74
CAK,SAV,606,25.98,$261.60,US,66.1,$255.02,US,66.1,$255.02
CAK,SBA,2134,0.43,$472.25,US,75.0,$529.06,US,75.0,$529.06
CAK,SDF,297,2.61,$185.67,DL,66.7,$181.24,WN,20.8,$167.96
CAK,SFO,2187,54.24,$262.43,UA,38.3,$205.13,WN,14.8,$197.89
CAK,SGF,690,1.85,$273.07,DL,76.5,$287.57,UA,17.7,$246.70
CAK,SJC,2169,3.91,$304.60,WN,44.4,$331.28,DL,33.3,$225.38
CAK,SLC,1592,24.78,$269.12,DL,48.3,$300.87,WN,41.2,$235.71
CAK,SMF,2123,12.39,$249.98,DL,44.7,$251.11,WN,41.2,$232.81
CAK,SNA,2052,10.54,$280.54,WN,37.1,$213.39,WN,37.1,$213.39
CAK,SRQ,934,28.37,$184.30,DL,84.7,$174.74,DL,84.7,$174.74
CAK,STL,498,22.17,$175.93,DL,56.4,$170.60,WN,14.7,$153.39
CAK,SWF,384,1.74,$191.12,US,62.5,$193.70,US,62.5,$193.70
CAK,TLH,743,6.63,$262.01,DL,73.8,$252.41,DL,73.8,$252.41
CAK,TPA,894,265.54,$161.48,FL,80.0,$159.11,DL,12.6,$157.54
CAK,TRI,311,1.74,$312.56,US,56.3,$345.56,DL,43.8,$270.14
CAK,TUL,846,6.85,$282.74,DL,66.7,$278.49,DL,66.7,$278.49
CAK,TYS,378,13.59,$228.43,US,48.8,$225.98,US,48.8,$225.98
CAK,XNA,765,3.59,$327.69,DL,66.7,$334.31,US,24.2,$315.05
CEC,SFO,304,19.24,$190.41,UA,98.9,$189.81,UA,98.9,$189.81
CHA,EWR,718,34.57,$238.75,US,36.5,$236.60,UA,19.5,$235.30
CHA,FLL,687,22.93,$206.50,DL,63.0,$209.55,US,34.6,$202.96
CHA,HOU,696,16.20,$206.62,DL,96.0,$206.55,DL,96.0,$206.55
CHA,HPN,751,4.67,$265.11,DL,69.8,$267.34,DL,69.8,$267.34
CHA,IAH,686,38.59,$227.77,DL,67.3,$226.17,DL,67.3,$226.17
CHA,ISP,770,0.22,$123.00,US,100.0,$123.00,US,100.0,$123.00
CHA,JFK,734,10.33,$226.10,DL,47.4,$226.40,US,43.2,$218.58
CHA,LAX,1888,30.11,$277.46,DL,46.6,$281.24,AA,19.5,$265.37
CHA,LGA,734,69.02,$203.97,DL,55.6,$186.83,DL,55.6,$186.83
CHA,LGB,1875,0.76,$416.57,US,71.4,$352.40,US,71.4,$352.40
CHA,MIA,701,18.37,$213.99,DL,66.3,$215.98,US,30.8,$210.25
CHA,OAK,2059,0.87,$452.83,DL,87.5,$428.29,DL,87.5,$428.29
CHA,ONT,1841,5.33,$311.93,AA,65.3,$283.00,AA,65.3,$283.00
CHA,ORF,520,13.48,$190.78,DL,50.8,$174.29,DL,50.8,$174.29
CHA,PHF,508,2.83,$202.94,US,61.5,$183.65,US,61.5,$183.65
CHA,PIE,513,62.61,$79.07,G4,100.0,$79.07,G4,100.0,$79.07
CHA,SFO,2068,25.76,$310.46,DL,51.9,$327.51,AA,20.7,$272.68
CHA,SJC,2046,1.85,$398.31,AA,64.7,$370.55,AA,64.7,$370.55
CHA,SNA,1861,9.35,$294.40,AA,58.1,$252.81,AA,58.1,$252.81
CHA,TPA,511,19.67,$263.61,US,50.8,$218.18,US,50.8,$218.18
CHO,BUR,2230,0.33,$278.23,UA,66.7,$247.50,UA,66.7,$247.50
CHO,EWR,289,8.59,$198.49,UA,65.8,$168.21,UA,65.8,$168.21
CHO,FLL,837,16.30,$280.82,US,79.3,$273.32,US,79.3,$273.32
CHO,HOU,1128,3.91,$218.12,DL,94.4,$220.38,DL,94.4,$220.38
CHO,HPN,324,0.65,$343.52,US,100.0,$343.52,US,100.0,$343.52
CHO,IAH,1117,35.22,$244.68,US,39.5,$287.40,DL,21.3,$202.79
CHO,ISP,340,0.22,$170.45,US,100.0,$170.45,US,100.0,$170.45
CHO,JFK,304,2.39,$240.71,US,68.2,$217.34,US,68.2,$217.34
CHO,LAX,2239,37.50,$315.89,UA,45.5,$283.45,AA,12.5,$281.16
CHO,LGA,305,67.07,$328.78,DL,71.8,$351.87,US,22.7,$247.91
CHO,LGB,2228,0.43,$523.25,US,100.0,$523.25,US,100.0,$523.25
CHO,MIA,857,19.78,$235.51,US,72.0,$233.53,DL,17.6,$216.45
CHO,OAK,2368,0.76,$393.30,US,57.1,$502.53,AA,28.6,$259.68
CHO,ONT,2192,0.76,$272.02,UA,71.4,$234.83,UA,71.4,$234.83
CHO,SFO,2378,42.28,$335.93,UA,42.9,$309.44,UA,42.9,$309.44
CHO,SJC,2359,1.41,$481.21,US,30.8,$628.24,AA,15.4,$458.50
CHO,SNA,2215,3.91,$434.80,DL,50.0,$482.29,AA,22.2,$366.03
CHO,SWF,328,0.43,$267.25,US,100.0,$267.25,US,100.0,$267.25
CHO,TPA,739,20.43,$256.41,US,79.8,$250.83,US,79.8,$250.83
CHS,BUR,2200,2.83,$288.54,US,38.5,$338.21,WN,23.1,$218.17
CHS,EWR,628,283.15,$189.60,UA,79.6,$187.04,UA,79.6,$187.04
CHS,FLL,470,61.30,$215.61,DL,53.7,$200.42,DL,53.7,$200.42
CHS,HOU,928,88.59,$232.22,WN,91.3,$225.70,WN,91.3,$225.70
CHS,HPN,663,7.93,$196.23,US,71.2,$219.24,DL,23.3,$135.21
CHS,IAH,925,84.13,$263.98,UA,49.0,$271.90,US,28.4,$249.85
CHS,ISP,666,27.39,$148.31,WN,84.9,$141.64,WN,84.9,$141.64
CHS,JFK,636,415.87,$151.38,B6,74.1,$147.70,B6,74.1,$147.70
CHS,LAX,2206,160.22,$304.86,DL,33.2,$329.45,UA,18.1,$250.91
CHS,LGA,641,337.07,$190.05,DL,81.3,$194.35,US,13.3,$176.08
CHS,LGB,2192,1.41,$413.77,DL,38.5,$402.80,B6,23.1,$339.33
CHS,MIA,489,65.11,$243.97,AA,50.6,$260.54,US,25.4,$201.41
CHS,OAK,2387,9.57,$282.57,WN,73.9,$250.72,WN,73.9,$250.72
CHS,ONT,2159,9.02,$337.28,US,27.7,$414.65,AA,21.7,$258.90
CHS,ORF,351,32.07,$278.25,US,72.9,$279.15,DL,20.0,$238.99
CHS,PHF,354,5.11,$282.19,US,80.9,$290.65,DL,17.0,$244.00
CHS,SFO,2396,125.33,$314.39,DL,36.8,$310.82,UA,26.8,$292.18
CHS,SJC,2373,10.98,$303.18,DL,57.4,$296.02,DL,57.4,$296.02
CHS,SNA,2178,32.17,$350.01,DL,61.8,$357.00,AA,12.8,$302.41
CHS,SWF,677,5.11,$187.02,US,80.9,$186.59,US,80.9,$186.59
CHS,TPA,370,46.30,$269.65,US,59.6,$264.18,US,59.6,$264.18
CIC,BUR,432,0.87,$283.00,UA,100.0,$283.00,UA,100.0,$283.00
CIC,LAX,446,6.20,$217.04,UA,87.7,$217.74,UA,87.7,$217.74
CIC,LGB,460,0.11,$117.38,,0.0,$0.00,,0.0,"$9,999.00"
CIC,ONT,460,0.65,$215.83,UA,100.0,$215.83,UA,100.0,$215.83
CIC,SFO,153,19.78,$132.02,UA,100.0,$132.02,UA,100.0,$132.02
CIC,SNA,476,3.70,$182.12,UA,97.1,$182.86,UA,97.1,$182.86
CID,BUR,1539,0.98,$446.89,UA,100.0,$446.89,UA,100.0,$446.89
CID,EWR,915,36.85,$268.70,UA,65.5,$270.37,DL,22.4,$258.71
CID,FLL,1273,19.46,$315.50,DL,47.5,$313.59,DL,47.5,$313.59
CID,HOU,867,5.33,$317.92,AA,69.4,$317.44,AA,69.4,$317.44
CID,HPN,934,5.54,$283.25,DL,45.1,$299.16,AA,35.3,$213.07
CID,IAH,845,23.80,$378.64,UA,48.4,$427.52,AA,28.3,$324.61
CID,ISP,969,0.22,$433.50,,0.0,$0.00,,0.0,"$9,999.00"
CID,JFK,936,3.26,$336.51,AA,46.7,$338.83,DL,26.7,$315.09
CID,LAX,1550,93.26,$226.94,UA,48.7,$217.71,UA,48.7,$217.71
CID,LGA,929,43.15,$271.35,AA,51.9,$255.17,AA,51.9,$255.17
CID,MIA,1286,15.54,$287.25,AA,58.0,$281.81,AA,58.0,$281.81
CID,OAK,1640,0.33,$218.00,DL,66.7,$204.00,DL,66.7,$204.00
CID,ONT,1506,5.65,$342.37,AA,78.9,$315.36,AA,78.9,$315.36
CID,PIE,1090,82.39,$110.35,G4,100.0,$110.35,G4,100.0,$110.35
CID,SFO,1650,81.96,$250.80,UA,56.1,$255.97,DL,18.6,$237.06
CID,SJC,1633,10.43,$308.22,AA,57.3,$290.46,AA,57.3,$290.46
CID,SNA,1532,30.98,$280.67,UA,41.8,$278.37,DL,14.7,$275.47
CID,SWF,910,1.41,$261.00,DL,100.0,$261.00,DL,100.0,$261.00
CID,TPA,1090,24.24,$301.81,AA,47.5,$295.37,AA,47.5,$295.37
CLD,EWR,2418,3.15,$513.70,UA,93.1,$525.00,UA,93.1,$525.00
CLD,JFK,2439,7.93,$332.50,UA,95.9,$337.63,UA,95.9,$337.63
CLD,LAX,86,36.30,$161.83,UA,100.0,$161.83,UA,100.0,$161.83
CLD,LGA,2434,0.43,$379.00,UA,50.0,$193.50,UA,50.0,$193.50
CLD,SFO,422,11.41,$177.78,UA,96.2,$180.27,UA,96.2,$180.27
CLD,SJC,393,3.37,$189.37,UA,87.1,$179.79,UA,87.1,$179.79
CLE,BNA,448,378.04,$139.75,WN,70.0,$134.68,WN,70.0,$134.68
CLE,BOI,1750,17.28,$363.73,UA,77.4,$367.93,DL,20.1,$344.93
CLE,BOS,563,284.35,$298.87,UA,78.5,$309.06,US,10.3,$265.71
CLE,BTR,912,12.61,$327.32,DL,47.4,$289.48,DL,47.4,$289.48
CLE,BTV,489,26.74,$262.84,UA,71.1,$266.51,US,25.2,$254.77
CLE,BUR,2042,7.50,$298.26,UA,50.7,$300.14,UA,50.7,$300.14
CLE,BWI,314,487.61,$137.68,WN,75.5,$133.17,WN,75.5,$133.17
CLE,BZN,1492,10.87,$298.88,UA,58.0,$318.12,DL,31.0,$265.65
CLE,CAE,517,18.04,$246.91,DL,37.4,$246.83,US,34.3,$241.09
CLE,CHA,476,15.76,$224.76,DL,49.7,$222.72,US,35.2,$222.61
CLE,CHS,595,91.96,$183.73,UA,31.0,$185.82,WN,15.1,$163.06
CLE,CID,511,10.22,$278.97,UA,44.7,$284.85,AA,27.7,$255.49
CLE,CLT,430,154.13,$305.24,US,62.2,$306.51,US,62.2,$306.51
CLE,DAB,844,18.70,$201.25,DL,69.8,$197.09,DL,69.8,$197.09
CLE,DCA,310,161.85,$302.78,UA,89.3,$312.11,UA,89.3,$312.11
CLE,DSM,612,33.15,$240.96,UA,46.9,$257.21,WN,17.4,$212.06
CLE,DTW,95,16.09,$236.26,DL,100.0,$236.26,DL,100.0,$236.26
CLE,ECP,793,12.39,$264.19,WN,52.6,$232.52,WN,52.6,$232.52
CLE,EWN,509,7.28,$223.26,US,74.6,$228.82,UA,17.9,$207.84
CLE,EWR,404,376.85,$276.23,UA,95.7,$277.23,UA,95.7,$277.23
CLE,EYW,1161,28.91,$276.37,UA,38.7,$250.00,WN,10.5,$195.64
CLE,FAR,833,14.02,$239.03,DL,44.2,$233.09,DL,44.2,$233.09
CLE,FAT,2044,15.54,$308.64,UA,68.5,$323.94,AA,21.7,$251.56
CLE,FAY,471,8.70,$216.83,US,50.0,$224.06,DL,37.5,$196.87
CLE,FLL,1062,322.17,$271.14,UA,54.2,$313.68,WN,16.9,$188.92
CLE,FSD,774,14.35,$290.08,DL,44.7,$302.73,UA,43.9,$296.73
CLE,GEG,1797,20.43,$281.49,DL,53.2,$284.34,DL,53.2,$284.34
CLE,GNV,808,10.33,$296.96,US,47.4,$259.44,US,47.4,$259.44
CLE,GPT,859,7.17,$303.76,DL,63.6,$325.10,US,21.2,$258.01
CLE,GRB,382,10.43,$308.52,UA,46.9,$336.88,DL,42.7,$295.00
CLE,GSO,380,20.87,$258.99,US,67.7,$259.99,DL,16.2,$256.30
CLE,GSP,450,64.78,$204.39,UA,58.7,$203.79,WN,10.4,$170.23
CLE,HOU,1106,73.04,$195.28,WN,91.7,$195.06,WN,91.7,$195.06
CLE,HPN,425,6.41,$220.48,US,71.2,$236.88,DL,10.2,$149.80
CLE,IAD,288,70.22,$277.95,UA,94.1,$281.47,UA,94.1,$281.47
CLE,IAH,1091,299.57,$346.24,UA,85.0,$358.00,UA,85.0,$358.00
CLE,ICT,870,22.50,$258.23,UA,47.3,$279.73,AA,22.7,$221.87
CLE,ILM,538,17.61,$223.23,US,74.1,$228.00,DL,19.8,$205.67
CLE,IND,261,59.67,$304.18,UA,96.0,$298.95,UA,96.0,$298.95
CLE,ISP,459,15.00,$190.63,WN,79.0,$181.87,WN,79.0,$181.87
CLE,JAN,774,17.93,$265.66,DL,48.5,$260.78,WN,18.2,$255.23
CLE,JAX,753,61.74,$272.41,US,37.9,$257.34,WN,20.1,$237.69
CLE,JFK,425,66.20,$217.84,DL,45.7,$232.06,AA,43.4,$208.65
CLE,LAS,1824,508.37,$279.91,UA,76.0,$291.60,WN,13.5,$235.44
CLE,LAX,2052,579.35,$319.21,UA,72.0,$338.05,UA,72.0,$338.05
CLE,LFT,958,9.67,$229.53,UA,42.7,$239.39,AA,21.4,$199.58
CLE,LGA,419,728.04,$223.76,UA,52.8,$236.52,AA,22.3,$189.72
CLE,LGB,2043,0.43,$322.25,DL,75.0,$300.67,DL,75.0,$300.67
CLE,LIT,728,29.24,$249.57,DL,37.2,$234.42,DL,37.2,$234.42
CLE,MCI,694,152.17,$282.13,UA,61.6,$296.82,WN,29.4,$254.31
CLE,MCO,895,502.83,$213.40,UA,80.9,$212.59,UA,80.9,$212.59
CLE,MDW,307,441.20,$151.30,WN,99.5,$151.17,WN,99.5,$151.17
CLE,MEM,622,49.13,$283.38,DL,42.5,$284.89,US,30.3,$256.68
CLE,MHT,545,62.28,$252.72,UA,57.6,$248.85,WN,21.1,$247.86
CLE,MIA,1080,131.85,$260.86,AA,52.6,$269.93,DL,16.7,$213.33
CLE,MKE,328,134.02,$267.18,UA,91.4,$267.14,UA,91.4,$267.14
CLE,MLB,920,12.17,$198.81,DL,77.7,$194.22,DL,77.7,$194.22
CLE,MLI,449,10.98,$241.03,UA,57.4,$273.32,DL,28.7,$190.14
CLE,MSN,402,22.72,$410.44,UA,87.6,$403.21,UA,87.6,$403.21
CLE,MSP,622,264.13,$292.07,DL,53.4,$307.26,UA,33.4,$283.10
CLE,MSY,917,113.26,$263.47,UA,38.1,$270.28,WN,31.6,$236.78
CLE,MYR,557,15.43,$244.20,US,78.2,$238.84,US,78.2,$238.84
CLE,OAJ,509,7.39,$227.48,US,63.2,$229.84,DL,26.5,$222.67
CLE,OAK,2151,15.22,$304.99,WN,87.1,$296.94,WN,87.1,$296.94
CLE,OKC,948,45.76,$291.22,UA,67.2,$300.22,WN,10.5,$288.50
CLE,OMA,729,43.26,$233.27,WN,36.4,$233.43,DL,20.6,$227.69
CLE,ONT,2007,36.09,$304.49,UA,39.5,$322.46,AA,31.0,$230.68
CLE,ORD,315,751.74,$192.77,UA,74.7,$197.46,AA,21.9,$176.64
CLE,ORF,435,40.00,$199.77,US,39.4,$211.17,WN,29.6,$186.33
CLE,PBI,1020,81.09,$272.30,UA,43.7,$276.27,US,32.7,$266.39
CLE,PDX,2045,102.39,$284.47,UA,50.4,$288.84,AA,11.4,$278.63
CLE,PHF,412,9.67,$201.28,US,95.5,$200.62,US,95.5,$200.62
CLE,PHL,363,189.89,$377.58,US,62.7,$395.55,UA,32.6,$354.86
CLE,PIA,413,10.33,$206.69,UA,68.4,$212.19,DL,10.5,$185.50
CLE,PNS,811,19.24,$244.19,DL,39.6,$260.09,WN,25.4,$173.89
CLE,PSP,1957,33.15,$267.92,UA,61.0,$270.82,AA,31.8,$260.73
CLE,PVD,541,95.33,$244.85,UA,66.7,$251.34,WN,14.5,$222.46
CLE,PWM,609,30.98,$231.18,UA,53.7,$232.39,WN,11.6,$191.67
CLE,RDU,416,149.57,$239.29,UA,53.9,$271.14,US,29.4,$210.95
CLE,RIC,362,41.20,$316.06,UA,74.1,$331.32,US,23.5,$270.35
CLE,RNO,1987,24.02,$264.77,UA,38.5,$306.04,AA,33.5,$218.83
CLE,RSW,1025,266.85,$260.12,UA,76.4,$269.88,US,13.7,$211.14
CLE,SAN,2026,183.48,$282.76,UA,44.0,$308.91,AA,11.6,$250.21
