DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,INJURED,KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
1/15/2013,18:37,QUEENS,11377,40.7570822,-73.9064695,"(40.7570822, -73.9064695)",31 AVENUE,55 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,274667,TAXI,PASSENGER VEHICLE,,,
1/15/2013,18:40,BRONX,10456,40.8339392,-73.9086923,"(40.8339392, -73.9086923)",WEBSTER AVENUE,EAST 169 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,86250,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/15/2013,18:40,MANHATTAN,10036,40.7591644,-73.9883913,"(40.7591644, -73.9883913)",WEST 45 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Lost Consciousness,,,,39991,SPORT UTILITY / STATION WAGON,TAXI,,,
1/15/2013,18:45,QUEENS,11105,40.7761313,-73.9106996,"(40.7761313, -73.9106996)",31 STREET,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,274670,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/15/2013,18:45,QUEENS,11369,40.7601129,-73.877667,"(40.7601129, -73.877667)",91 STREET,31 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,281129,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,18:45,QUEENS,11375,40.7182128,-73.8367417,"(40.7182128, -73.8367417)",QUEENS BOULEVARD,75 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,265327,SPORT UTILITY / STATION WAGON,AMBULANCE,,,
1/15/2013,18:45,QUEENS,11693,40.5863174,-73.8065226,"(40.5863174, -73.8065226)",BEACH 81 STREET,SHORE FRONT PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,201417,PASSENGER VEHICLE,,,,
1/15/2013,18:45,,,40.6043244,-73.8988403,"(40.6043244, -73.8988403)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2950088,PICK-UP TRUCK,PASSENGER VEHICLE,,,
1/15/2013,18:45,,,40.6215864,-74.1726767,"(40.6215864, -74.1726767)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3122111,PASSENGER VEHICLE,,,,
1/15/2013,18:47,BROOKLYN,11201,40.696197,-73.9887629,"(40.696197, -73.9887629)",ADAMS STREET,TILLARY STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,188953,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,18:50,QUEENS,11417,40.6787891,-73.8442543,"(40.6787891, -73.8442543)",CROSS BAY BOULEVARD,107 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,229588,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,18:50,,,40.7470921,-73.7632393,"(40.7470921, -73.7632393)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3079353,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,18:55,,,,,,WESTCHESTER AVENUE,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,89637,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,18:57,MANHATTAN,10028,40.7788219,-73.953985,"(40.7788219, -73.953985)",3 AVENUE,EAST 86 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,47198,PASSENGER VEHICLE,TAXI,,,
1/15/2013,19:00,BROOKLYN,11235,40.5887299,-73.9473795,"(40.5887299, -73.9473795)",EAST 22 STREET,AVENUE Z,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,117992,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,19:00,MANHATTAN,10001,40.754584,-73.9991446,"(40.754584, -73.9991446)",WEST 34 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,18109,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,19:00,MANHATTAN,10023,40.7722094,-73.9821793,"(40.7722094, -73.9821793)",BROADWAY,WEST 64 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,53365,VAN,SPORT UTILITY / STATION WAGON,,,
1/15/2013,19:00,QUEENS,11361,40.7693131,-73.7840698,"(40.7693131, -73.7840698)",205 STREET,33 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,260873,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/15/2013,19:10,MANHATTAN,10006,40.7098244,-74.0148247,"(40.7098244, -74.0148247)",WEST STREET,ALBANY STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,1659,LIVERY VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,19:15,MANHATTAN,10002,40.7222418,-73.9862873,"(40.7222418, -73.9862873)",ESSEX STREET,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,12743,TAXI,PASSENGER VEHICLE,,,
1/15/2013,19:15,QUEENS,11372,40.7543893,-73.8965222,"(40.7543893, -73.8965222)",NORTHERN BOULEVARD,70 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,281127,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
1/15/2013,19:17,,,,,,FLATBUSH AVENUE,PLAZA ST EAST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,176889,OTHER,PASSENGER VEHICLE,,,
1/15/2013,19:28,MANHATTAN,10014,40.7381347,-74.0041751,"(40.7381347, -74.0041751)",JANE STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,10300,TAXI,TAXI,,,
1/15/2013,19:30,MANHATTAN,10036,40.7584292,-73.9926328,"(40.7584292, -73.9926328)",9 AVENUE,WEST 42 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,18110,BUS,TAXI,,,
1/15/2013,19:30,STATEN ISLAND,10314,40.5907084,-74.1657874,"(40.5907084, -74.1657874)",RICHMOND AVENUE,NOME AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,296130,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,19:33,MANHATTAN,10001,40.7502939,-73.9948425,"(40.7502939, -73.9948425)",WEST 31 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,27919,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,19:40,BRONX,10468,40.8682829,-73.9010669,"(40.8682829, -73.9010669)",WEST KINGSBRIDGE ROAD,UNIVERSITY AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,110671,TAXI,PASSENGER VEHICLE,,,
1/15/2013,19:40,BROOKLYN,11235,40.5870717,-73.9527814,"(40.5870717, -73.9527814)",SHEEPSHEAD BAY ROAD,JEROME AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,117990,AMBULANCE,VAN,,,
1/15/2013,19:45,BRONX,10468,40.8627551,-73.9010787,"(40.8627551, -73.9010787)",EAST FORDHAM ROAD,JEROME AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,110672,PASSENGER VEHICLE,AMBULANCE,,,
1/15/2013,19:45,,,,,,JAMAICA AVENUE,VAN WYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,205219,PASSENGER VEHICLE,BICYCLE,,,
1/15/2013,19:50,BROOKLYN,11215,40.6750759,-73.9880022,"(40.6750759, -73.9880022)",3 AVENUE,3 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,176891,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,19:53,MANHATTAN,10024,40.7871634,-73.9716812,"(40.7871634, -73.9716812)",WEST 87 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,58243,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,19:53,QUEENS,11101,40.7440288,-73.9261524,"(40.7440288, -73.9261524)",39 STREET,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,240841,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,19:55,BRONX,10467,40.8800396,-73.8740688,"(40.8800396, -73.8740688)",EAST 211 STREET,PERRY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,110673,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,1:00,MANHATTAN,10033,40.8467257,-73.9356202,"(40.8467257, -73.9356202)",WEST 177 STREET,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,68729,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,1:05,,,,,,WEST 155 STREET,MACOMBS PLACE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,66884,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
1/15/2013,1:20,BROOKLYN,11205,40.6980388,-73.9628402,"(40.6980388, -73.9628402)",FLUSHING AVENUE,WILLIAMSBURG STREET WEST,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,192323,PASSENGER VEHICLE,,,,
1/15/2013,1:43,,,40.835811,-73.9494462,"(40.835811, -73.9494462)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,2873067,PASSENGER VEHICLE,,,,
1/15/2013,1:55,,,40.5971247,-74.0041749,"(40.5971247, -74.0041749)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2946493,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,20:00,BROOKLYN,11229,40.595921,-73.9410184,"(40.595921, -73.9410184)",NOSTRAND AVENUE,AVENUE W,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,117995,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,20:00,,,,,,168 STREET,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,234741,SMALL COM VEH(4 TIRES),,,,
1/15/2013,20:00,,,,,,SARATOGA AVENUE,EAST NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Prescription Medication,,,,161199,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,,,
1/15/2013,20:15,MANHATTAN,10022,40.7570751,-73.9698495,"(40.7570751, -73.9698495)",EAST 52 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,33882,SPORT UTILITY / STATION WAGON,TAXI,,,
1/15/2013,20:15,QUEENS,11367,40.7176783,-73.8171259,"(40.7176783, -73.8171259)",MAIN STREET,UNION TURNPIKE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,234743,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,20:25,BROOKLYN,11218,40.6441204,-73.98906,"(40.6441204, -73.98906)",FORT HAMILTON PARKWAY,37 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,131510,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
1/15/2013,20:27,,,,,,RICHMOND AVENUE,DRAPER PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,296159,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,20:29,BROOKLYN,11224,40.5791996,-73.9819392,"(40.5791996, -73.9819392)",STILLWELL AVENUE,NEPTUNE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,114420,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,20:48,BROOKLYN,11236,40.6394713,-73.9027465,"(40.6394713, -73.9027465)",EAST 92 STREET,AVENUE J,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,145582,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,20:55,QUEENS,11366,40.7331298,-73.7830252,"(40.7331298, -73.7830252)",188 STREET,73 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,234742,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,21:00,BRONX,10459,40.8225107,-73.8875353,"(40.8225107, -73.8875353)",LONGFELLOW AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,76977,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
1/15/2013,21:00,BROOKLYN,11201,40.6871259,-73.9936034,"(40.6871259, -73.9936034)",COURT STREET,WYCKOFF STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,188951,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/15/2013,21:00,,,40.7139775,-73.9530878,"(40.7139775, -73.9530878)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2988225,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,21:10,BROOKLYN,11224,40.577244,-74.0000324,"(40.577244, -74.0000324)",NEPTUNE AVENUE,WEST 33 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,114422,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,21:16,BROOKLYN,11235,40.5871954,-73.9532529,"(40.5871954, -73.9532529)",SHEEPSHEAD BAY ROAD,EAST 16 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,117989,VAN,PASSENGER VEHICLE,,,
1/15/2013,21:45,MANHATTAN,10111,40.7590642,-73.9784504,"(40.7590642, -73.9784504)",WEST 50 STREET,ROCKEFELLER PLAZA,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,39990,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
1/15/2013,21:45,QUEENS,11428,40.7150846,-73.7538217,"(40.7150846, -73.7538217)",94 AVENUE,207 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,222111,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,21:45,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,2934211,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,21:45,,,,,,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3017212,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/15/2013,21:55,MANHATTAN,10022,40.7589756,-73.9645027,"(40.7589756, -73.9645027)",EAST 57 STREET,QUEENSBORO BRIDGE APPROACH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,33883,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/15/2013,21:56,BRONX,10456,40.8387216,-73.9137706,"(40.8387216, -73.9137706)",EAST 170 STREET,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,86251,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,22:10,QUEENS,11101,40.752013,-73.9301534,"(40.752013, -73.9301534)",NORTHERN BOULEVARD,34 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,274669,SPORT UTILITY / STATION WAGON,TAXI,,,
1/15/2013,22:10,STATEN ISLAND,10306,40.5604574,-74.1058766,"(40.5604574, -74.1058766)",MICHELLE LANE,HETT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,296131,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
1/15/2013,22:15,QUEENS,11101,40.7557958,-73.9357983,"(40.7557958, -73.9357983)",38 AVENUE,CRESCENT STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,274668,PASSENGER VEHICLE,,,,
1/15/2013,22:15,,,40.8418477,-73.9453796,"(40.8418477, -73.9453796)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2873070,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,22:20,BROOKLYN,11212,40.657003,-73.9140271,"(40.657003, -73.9140271)",EAST 98 STREET,LOTT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,161167,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,22:30,MANHATTAN,10019,40.7629678,-73.9818929,"(40.7629678, -73.9818929)",WEST 53 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Lost Consciousness,,,,39989,PASSENGER VEHICLE,TAXI,,,
1/15/2013,22:30,MANHATTAN,10022,40.7584318,-73.9730687,"(40.7584318, -73.9730687)",EAST 52 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,39998,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,22:30,,,,,,,,PARKING LOT-F/O 772 EDGEWATER RD. H.P.,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,76978,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
1/15/2013,22:32,BROOKLYN,11213,40.6705818,-73.9309525,"(40.6705818, -73.9309525)",UTICA AVENUE,SAINT JOHNS PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,,,173522,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/15/2013,22:37,BROOKLYN,11229,40.6102022,-73.9604436,"(40.6102022, -73.9604436)",AVENUE P,EAST 13 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,149011,PASSENGER VEHICLE,,,,
1/15/2013,22:50,BROOKLYN,11201,40.6978882,-73.9946049,"(40.6978882, -73.9946049)",HICKS STREET,CLARK STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,188952,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
1/15/2013,23:00,QUEENS,11101,40.7452378,-73.9376959,"(40.7452378, -73.9376959)",SKILLMAN AVENUE,THOMSON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,240843,TAXI,TAXI,,,
1/15/2013,23:00,QUEENS,11420,40.6687266,-73.8214416,"(40.6687266, -73.8214416)",LEFFERTS BOULEVARD,149 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,229586,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,23:15,QUEENS,11423,40.7133191,-73.7640185,"(40.7133191, -73.7640185)",196 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,210027,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,23:17,,,40.8721451,-73.8186856,"(40.8721451, -73.8186856)",,,,0,0,0,0,0,0,0,0,Other Electronic Device,Unspecified,,,,2912800,PASSENGER VEHICLE,TAXI,,,
1/15/2013,23:32,STATEN ISLAND,10304,40.6224636,-74.0725352,"(40.6224636, -74.0725352)",VANDERBILT AVENUE,BAY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286839,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,23:41,MANHATTAN,10007,40.7136919,-74.0137542,"(40.7136919, -74.0137542)",VESEY STREET,WEST STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,1660,PASSENGER VEHICLE,TAXI,,,
1/15/2013,23:45,,,40.7713071,-73.8766313,"(40.7713071, -73.8766313)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3107046,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,23:50,MANHATTAN,10002,40.7177239,-73.9857652,"(40.7177239, -73.9857652)",DELANCEY STREET,CLINTON STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,12745,SPORT UTILITY / STATION WAGON,,,,
1/15/2013,2:00,MANHATTAN,10012,40.7211721,-73.9965764,"(40.7211721, -73.9965764)",MULBERRY STREET,KENMARE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,6636,TAXI,UNKNOWN,,,
1/15/2013,2:25,QUEENS,11374,40.7277524,-73.8586078,"(40.7277524, -73.8586078)",65 ROAD,SAUNDERS STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,265322,TAXI,PASSENGER VEHICLE,,,
1/15/2013,2:30,BROOKLYN,11205,40.690908,-73.9554123,"(40.690908, -73.9554123)",BEDFORD AVENUE,DEKALB AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,180390,SPORT UTILITY / STATION WAGON,OTHER,,,
1/15/2013,2:40,BROOKLYN,11233,40.6772496,-73.9275386,"(40.6772496, -73.9275386)",ATLANTIC AVENUE,ROCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,173512,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
1/15/2013,2:53,MANHATTAN,10022,40.7597385,-73.9742232,"(40.7597385, -73.9742232)",EAST 53 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,39984,TAXI,PASSENGER VEHICLE,,,
1/15/2013,3:25,MANHATTAN,10012,40.7263924,-73.9917957,"(40.7263924, -73.9917957)",GREAT JONES STREET,BOWERY,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,14751,TAXI,PASSENGER VEHICLE,,,
1/15/2013,4:45,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3045111,TAXI,,,,
1/15/2013,5:00,MANHATTAN,10003,40.7305643,-73.9905071,"(40.7305643, -73.9905071)",4 AVENUE,EAST 9 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,14752,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,5:25,BROOKLYN,11201,40.6948378,-73.9839237,"(40.6948378, -73.9839237)",TECH PLACE,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Unspecified,,,,,188946,SPORT UTILITY / STATION WAGON,,,,
1/15/2013,5:38,BROOKLYN,11208,40.6804755,-73.8694089,"(40.6804755, -73.8694089)",AUTUMN AVENUE,WELDON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165660,PICK-UP TRUCK,UNKNOWN,,,
1/15/2013,5:45,MANHATTAN,10023,40.776017,-73.9872402,"(40.776017, -73.9872402)",WEST END AVENUE,WEST 66 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,53364,TAXI,SPORT UTILITY / STATION WAGON,,,
1/15/2013,6:00,,,40.8735669,-73.8185175,"(40.8735669, -73.8185175)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,2912797,PASSENGER VEHICLE,,,,
1/15/2013,6:05,,,,,,LEGGETT AVENUE,BARRY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,76972,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/15/2013,6:20,MANHATTAN,10016,40.7491017,-73.9840766,"(40.7491017, -73.9840766)",EAST 35 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,27914,PASSENGER VEHICLE,,,,
1/15/2013,6:30,,,40.6937879,-73.8117234,"(40.6937879, -73.8117234)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,Unspecified,,,2997738,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
1/15/2013,6:40,BRONX,10466,40.8883914,-73.846653,"(40.8883914, -73.846653)",LACONIA AVENUE,EAST 231 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,96478,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,6:40,BROOKLYN,11221,40.6940685,-73.9140551,"(40.6940685, -73.9140551)",WILSON AVENUE,MADISON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,185433,OTHER,OTHER,,,
1/15/2013,6:45,QUEENS,11365,40.7364638,-73.7796765,"(40.7364638, -73.7796765)",69 AVENUE,193 LANE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield Right-of-Way,,,,234738,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/15/2013,6:45,,,40.7277782,-73.9290159,"(40.7277782, -73.9290159)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3045112,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,6:50,MANHATTAN,10021,40.7688057,-73.9523204,"(40.7688057, -73.9523204)",YORK AVENUE,EAST 75 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,47197,PASSENGER VEHICLE,UNKNOWN,,,
1/15/2013,6:55,,,40.6358082,-74.0176144,"(40.6358082, -74.0176144)",,,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,Unspecified,,,2957421,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/15/2013,7:00,BROOKLYN,11208,40.6716068,-73.8690622,"(40.6716068, -73.8690622)",CRESCENT STREET,BLAKE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165662,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/15/2013,7:30,QUEENS,11420,40.6667534,-73.8015564,"(40.6667534, -73.8015564)",NORTH CONDUIT AVENUE,VAN WYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,269406,BUS,OTHER,,,
1/15/2013,7:35,BROOKLYN,11234,40.6180217,-73.9142142,"(40.6180217, -73.9142142)",AVENUE T,EAST 64 STREET,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,Unspecified,,,127049,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/15/2013,7:40,BRONX,10451,40.8117335,-73.9266878,"(40.8117335, -73.9266878)",MORRIS AVENUE,EAST 139 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Outside Car Distraction,,,,73694,TAXI,PASSENGER VEHICLE,,,
1/15/2013,7:50,BROOKLYN,11236,40.6373915,-73.9103665,"(40.6373915, -73.9103665)",FLATLANDS AVENUE,EAST 84 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,145579,VAN,PASSENGER VEHICLE,,,
1/15/2013,7:50,MANHATTAN,10030,40.8140107,-73.9446473,"(40.8140107, -73.9446473)",7 AVENUE,WEST 133 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,66886,VAN,PASSENGER VEHICLE,,,
